Date,Opponent,PLAYER,MIN,USGP,PFGM,PFGA,P3PM,P3PA,PFTM,PFTA,POREB,PDREB,PREB,PAST,PTO,PSTL,PBLK,PBLKA,PPF,PPFD,PPTS
14/11/2016,@Pistons,Enes Kanter,16:47,25.3,36.4,27.3,0.0,28.6,40.0,28.6,33.3,9.1,17.6,12.5,0.0,0.0,25.0,16.7,0.0,20.0,34.5
14/11/2016,@Pistons,Jerami Grant,26:28:00,13.2,29.4,15.7,33.3,23.5,0.0,0.0,16.7,18.2,17.9,0.0,0.0,100,40.0,0.0,25.0,0.0,25.6
14/11/2016,@Pistons,Joffrey Lauvergne,16:00,19.5,10.0,20.0,100,25.0,0.0,0.0,0.0,55.6,38.5,12.5,20.0,0.0,0.0,33.3,20.0,0.0,13.0
14/11/2016,@Pistons,Semaj Christon,15:27,10.5,0.0,12.9,0.0,0.0,0.0,0.0,0.0,22.2,12.5,50.0,0.0,0.0,0.0,14.3,16.7,16.7,0.0
14/11/2016,@Pistons,Nick Collison,01:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
14/11/2016,@Pistons,Anthony Morrow,08:34,25.2,50.0,35.7,0.0,25.0,0.0,0.0,66.7,0.0,22.2,25.0,0.0,0.0,100,50.0,0.0,0.0,40.0
13/11/2016,Magic,Andre Roberson,32:13:00,16.4,17.1,18.3,33.3,35.3,0.0,16.7,25.0,4.8,10.3,0.0,0.0,25.0,66.7,0.0,33.3,13.3,15.9
13/11/2016,Magic,Domantas Sabonis,18:04,18.3,5.9,18.8,50.0,44.4,0.0,0.0,0.0,22.2,13.3,12.5,33.3,0.0,0.0,33.3,42.9,0.0,7.0
13/11/2016,Magic,Steven Adams,34:44:00,17.3,17.6,19.7,0.0,0.0,6.3,4.2,40.0,27.3,31.3,0.0,14.3,25.0,16.7,50.0,10.0,16.7,14.8
13/11/2016,Magic,Victor Oladipo,30:43:00,13.6,18.8,15.8,0.0,6.3,0.0,0.0,0.0,5.6,3.7,13.3,14.3,33.3,0.0,0.0,0.0,0.0,14.5
13/11/2016,Magic,Russell Westbrook,37:38:00,34.5,35.9,29.2,0.0,15.0,81.3,75.0,22.2,41.7,36.4,80.0,28.6,0.0,0.0,16.7,16.7,55.6,40.6
13/11/2016,Magic,Jerami Grant,13:40,14.5,10.0,10.7,0.0,0.0,0.0,50.0,0.0,25.0,18.2,0.0,25.0,0.0,0.0,50.0,22.2,33.3,9.1
13/11/2016,Magic,Enes Kanter,23:37,27.1,26.9,27.7,0.0,16.7,33.3,22.2,100,28.6,44.4,0.0,25.0,50.0,100,0.0,20.0,16.7,25.8
13/11/2016,Magic,Alex Abrines,18:55,17.5,17.6,17.9,50.0,40.0,0.0,0.0,0.0,23.1,17.6,0.0,25.0,0.0,0.0,0.0,30.0,20.0,17.5
13/11/2016,Magic,Joffrey Lauvergne,14:53,14.8,23.1,14.3,100,33.3,0.0,0.0,0.0,10.0,8.3,0.0,20.0,0.0,0.0,0.0,22.2,33.3,31.0
13/11/2016,Magic,Semaj Christon,10:22,16.1,0.0,20.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,100,14.3,50.0,0.0
13/11/2016,Magic,Nick Collison,04:42,7.8,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13/11/2016,Magic,Kyle Singler,00:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11/11/2016,Clippers,Andre Roberson,34:29:00,14.7,19.2,15.4,23.1,25.0,0.0,0.0,37.5,22.2,25.7,16.7,16.7,33.3,100,0.0,18.2,16.7,17.3
11/11/2016,Clippers,Domantas Sabonis,27:47:00,12.3,17.4,9.8,30.8,26.3,0.0,0.0,0.0,5.3,4.3,15.4,27.3,0.0,0.0,0.0,14.3,12.5,18.5
11/11/2016,Clippers,Steven Adams,32:11:00,8.9,8.3,8.5,0.0,0.0,15.4,13.3,14.3,16.7,16.1,10.0,8.3,0.0,0.0,0.0,18.2,16.7,8.3
11/11/2016,Clippers,Victor Oladipo,38:17:00,26.1,19.4,27.5,28.6,38.1,22.2,30.0,14.3,3.3,5.4,5.9,18.8,0.0,0.0,66.7,12.5,25.0,21.2
11/11/2016,Clippers,Russell Westbrook,35:16:00,38.1,32.1,37.9,25.0,21.7,61.5,60.0,14.3,50.0,42.4,69.2,28.6,50.0,0.0,0.0,22.7,38.5,35.8
11/11/2016,Clippers,Enes Kanter,20:55,23.4,33.3,27.5,0.0,9.1,12.5,11.1,60.0,47.1,50.0,0.0,0.0,50.0,0.0,0.0,30.0,18.2,27.1
11/11/2016,Clippers,Semaj Christon,19:44,20.2,18.8,19.4,16.7,9.1,28.6,22.2,0.0,0.0,0.0,36.4,25.0,0.0,0.0,100,12.5,8.3,20.0
11/11/2016,Clippers,Alex Abrines,12:56,12.3,10.0,8.7,0.0,20.0,16.7,25.0,0.0,10.0,9.1,0.0,20.0,0.0,0.0,0.0,50.0,22.2,10.3
11/11/2016,Clippers,Nick Collison,04:59,15.2,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,66.7,50.0,0.0
11/11/2016,Clippers,Jerami Grant,13:26,10.5,16.7,13.6,33.3,33.3,0.0,0.0,0.0,22.2,20.0,11.1,0.0,0.0,0.0,0.0,16.7,0.0,16.1
09/11/2016,Raptors,Andre Roberson,22:47,15.5,23.1,17.9,16.7,10.5,0.0,0.0,0.0,6.7,5.0,0.0,11.1,0.0,50.0,33.3,28.6,14.3,17.5
09/11/2016,Raptors,Domantas Sabonis,27:32:00,9.4,15.0,12.5,12.5,13.6,0.0,0.0,0.0,5.9,4.0,36.4,0.0,25.0,0.0,0.0,22.2,0.0,11.5
09/11/2016,Raptors,Steven Adams,35:26:00,11.7,13.0,8.8,0.0,0.0,34.8,30.8,75.0,30.0,42.9,7.7,7.7,33.3,33.3,0.0,25.0,33.3,17.9
09/11/2016,Raptors,Victor Oladipo,36:00:00,21.0,25.0,28.1,62.5,37.5,4.5,4.0,30.0,27.8,28.6,18.2,6.7,33.3,0.0,33.3,11.8,0.0,23.1
09/11/2016,Raptors,Russell Westbrook,38:46:00,46.9,33.3,40.6,30.0,42.9,65.2,69.2,20.0,21.7,21.2,46.7,57.1,20.0,50.0,60.0,15.4,60.0,41.4
09/11/2016,Raptors,Enes Kanter,18:50,16.2,27.3,12.0,0.0,0.0,15.4,13.3,0.0,0.0,0.0,0.0,27.3,0.0,0.0,0.0,25.0,36.4,20.5
09/11/2016,Raptors,Kyle Singler,07:17,6.8,0.0,11.1,0.0,20.0,0.0,0.0,0.0,60.0,60.0,25.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0
09/11/2016,Raptors,Alex Abrines,04:50,18.6,33.3,16.7,100,33.3,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,27.3
09/11/2016,Raptors,Joffrey Lauvergne,11:28,12.4,0.0,13.3,0.0,20.0,0.0,0.0,0.0,12.5,10.0,0.0,14.3,0.0,0.0,0.0,28.6,0.0,0.0
09/11/2016,Raptors,Semaj Christon,15:47,5.7,0.0,5.0,0.0,11.1,0.0,0.0,0.0,33.3,23.1,50.0,10.0,0.0,0.0,0.0,16.7,0.0,0.0
09/11/2016,Raptors,Anthony Morrow,09:14,18.2,14.3,21.4,0.0,25.0,0.0,0.0,0.0,16.7,11.1,0.0,25.0,0.0,0.0,0.0,0.0,0.0,7.7
09/11/2016,Raptors,Jerami Grant,12:03,19.9,33.3,18.8,33.3,22.2,28.6,25.0,0.0,25.0,22.2,0.0,20.0,0.0,33.3,0.0,25.0,20.0,31.8
07/11/2016,Heat,Andre Roberson,30:28:00,8.4,7.7,7.3,0.0,0.0,11.1,18.2,16.7,16.7,16.7,12.5,10.0,50.0,0.0,20.0,0.0,18.2,7.5
07/11/2016,Heat,Domantas Sabonis,30:17:00,22.9,22.7,26.0,66.7,41.2,14.3,22.2,0.0,37.0,33.3,7.7,9.1,0.0,0.0,0.0,44.4,11.1,26.3
07/11/2016,Heat,Steven Adams,29:16:00,11.1,13.6,10.4,0.0,0.0,0.0,0.0,0.0,23.1,21.4,0.0,18.2,50.0,100,0.0,37.5,20.0,10.5
07/11/2016,Heat,Victor Oladipo,33:22:00,15.9,23.1,15.5,14.3,11.1,44.4,36.4,0.0,7.1,6.1,12.5,9.1,0.0,0.0,0.0,10.0,20.0,25.0
07/11/2016,Heat,Russell Westbrook,26:39:00,36.0,20.8,33.3,16.7,42.9,37.5,33.3,33.3,13.0,17.2,73.3,50.0,0.0,0.0,40.0,33.3,40.0,22.6
07/11/2016,Heat,Enes Kanter,20:48,29.4,55.6,28.6,0.0,0.0,57.1,50.0,50.0,46.2,47.6,7.7,25.0,0.0,33.3,40.0,20.0,57.1,52.2
07/11/2016,Heat,Joffrey Lauvergne,15:39,25.3,16.7,30.0,33.3,36.4,0.0,0.0,14.3,12.5,13.3,0.0,16.7,50.0,50.0,0.0,22.2,0.0,14.7
07/11/2016,Heat,Alex Abrines,16:59,26.4,16.7,29.0,50.0,58.3,0.0,0.0,20.0,9.1,12.5,0.0,25.0,33.3,0.0,33.3,20.0,0.0,16.1
07/11/2016,Heat,Jerami Grant,15:11,13.7,10.0,15.4,33.3,18.2,20.0,33.3,0.0,9.1,6.7,14.3,0.0,0.0,100,50.0,25.0,20.0,14.3
07/11/2016,Heat,Semaj Christon,21:21,10.3,7.7,10.8,0.0,0.0,0.0,0.0,25.0,21.4,22.2,66.7,12.5,0.0,0.0,0.0,0.0,0.0,5.7
05/11/2016,Timberwolves,Andre Roberson,25:13:00,11.8,11.5,12.5,33.3,25.0,9.1,11.8,0.0,6.3,4.5,0.0,0.0,0.0,20.0,40.0,20.0,16.7,13.0
05/11/2016,Timberwolves,Domantas Sabonis,24:11:00,16.0,13.0,19.1,0.0,33.3,0.0,0.0,14.3,26.7,22.7,38.5,0.0,0.0,25.0,33.3,27.3,0.0,10.5
05/11/2016,Timberwolves,Steven Adams,28:22:00,16.9,21.4,13.5,0.0,0.0,18.2,11.8,42.9,26.3,30.8,12.5,60.0,33.3,40.0,0.0,10.0,7.7,18.9
05/11/2016,Timberwolves,Victor Oladipo,30:44:00,16.3,17.2,16.4,14.3,13.3,9.1,17.6,0.0,13.0,9.7,6.7,14.3,16.7,0.0,0.0,0.0,28.6,15.8
05/11/2016,Timberwolves,Russell Westbrook,28:22:00,36.5,32.1,34.6,57.1,35.7,54.5,47.1,28.6,21.1,23.1,50.0,40.0,50.0,0.0,0.0,30.0,38.5,37.8
05/11/2016,Timberwolves,Enes Kanter,20:39,41.8,45.0,41.2,0.0,20.0,28.6,36.4,100,53.8,62.5,9.1,50.0,20.0,20.0,50.0,20.0,28.6,40.8
05/11/2016,Timberwolves,Alex Abrines,17:16,3.7,0.0,3.2,0.0,0.0,25.0,14.3,0.0,28.6,20.0,22.2,0.0,33.3,0.0,0.0,11.1,0.0,2.8
05/11/2016,Timberwolves,Semaj Christon,19:38,20.1,23.5,23.5,0.0,50.0,50.0,28.6,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,27.3,16.7,26.3
05/11/2016,Timberwolves,Joffrey Lauvergne,22:48,19.4,21.1,23.1,0.0,25.0,0.0,0.0,40.0,15.4,22.2,0.0,11.1,0.0,0.0,50.0,36.4,12.5,18.2
05/11/2016,Timberwolves,Jerami Grant,19:47,11.3,12.5,6.5,0.0,0.0,0.0,28.6,0.0,15.4,12.5,0.0,22.2,33.3,100,0.0,10.0,42.9,10.8
05/11/2016,Timberwolves,Kyle Singler,03:00,42.9,0.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100,0.0,0.0
03/11/2016,@Warriors,Andre Roberson,18:06,18.2,6.7,17.6,0.0,25.0,0.0,0.0,16.7,14.3,15.0,0.0,40.0,0.0,0.0,50.0,42.9,0.0,5.1
03/11/2016,@Warriors,Domantas Sabonis,26:54:00,20.8,25.0,23.5,16.7,7.1,0.0,0.0,11.1,33.3,25.0,23.1,20.0,20.0,25.0,22.2,22.2,12.5,21.3
03/11/2016,@Warriors,Steven Adams,23:48,16.6,22.7,17.5,0.0,0.0,9.1,13.3,60.0,5.9,18.2,7.1,14.3,40.0,50.0,0.0,25.0,20.0,17.5
03/11/2016,@Warriors,Victor Oladipo,30:00:00,20.2,36.4,22.8,66.7,31.6,11.1,25.0,0.0,17.6,12.0,0.0,0.0,0.0,0.0,12.5,18.2,20.0,35.6
03/11/2016,@Warriors,Russell Westbrook,28:52:00,37.8,16.7,27.3,25.0,25.0,90.9,77.8,12.5,25.0,21.4,62.5,66.7,20.0,50.0,50.0,21.4,70.0,29.9
03/11/2016,@Warriors,Anthony Morrow,09:18,11.9,0.0,10.5,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
03/11/2016,@Warriors,Jerami Grant,25:19:00,15.8,18.8,18.4,0.0,0.0,0.0,15.4,12.5,25.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,12.5,14.6
03/11/2016,@Warriors,Joffrey Lauvergne,18:42,15.6,27.3,15.2,25.0,18.2,11.1,14.3,100,25.0,43.8,28.6,20.0,66.7,0.0,0.0,18.2,11.1,22.9
03/11/2016,@Warriors,Semaj Christon,19:08,16.1,18.2,18.8,0.0,18.2,0.0,0.0,20.0,25.0,23.1,75.0,14.3,66.7,0.0,25.0,33.3,0.0,13.8
03/11/2016,@Warriors,Enes Kanter,03:28,25.4,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0
03/11/2016,@Warriors,Alex Abrines,19:20,15.2,9.1,18.2,50.0,60.0,33.3,20.0,20.0,18.2,18.8,20.0,0.0,0.0,0.0,0.0,0.0,25.0,16.7
03/11/2016,@Warriors,Kyle Singler,17:05,18.0,15.4,18.5,20.0,22.2,12.5,16.7,0.0,22.2,15.4,0.0,16.7,0.0,50.0,25.0,20.0,12.5,15.4
02/11/2016,@Clippers,Andre Roberson,23:34,11.8,6.3,11.4,0.0,7.7,0.0,28.6,40.0,11.1,17.4,0.0,9.1,16.7,100,33.3,12.5,14.3,5.4
02/11/2016,@Clippers,Domantas Sabonis,16:50,8.1,18.2,12.5,50.0,33.3,0.0,0.0,0.0,16.7,16.7,20.0,0.0,20.0,0.0,0.0,50.0,14.3,20.0
02/11/2016,@Clippers,Steven Adams,31:16:00,7.8,4.3,5.3,0.0,0.0,0.0,0.0,33.3,32.1,32.4,10.0,20.0,12.5,0.0,25.0,26.3,20.0,3.5
02/11/2016,@Clippers,Victor Oladipo,32:31:00,15.6,12.5,19.0,33.3,41.7,33.3,27.3,0.0,18.5,14.3,10.0,0.0,0.0,0.0,25.0,11.8,33.3,15.8
02/11/2016,@Clippers,Russell Westbrook,32:39:00,54.2,58.3,50.8,0.0,38.9,77.8,64.3,16.7,16.7,16.7,50.0,62.5,37.5,0.0,0.0,20.0,41.7,57.4
02/11/2016,@Clippers,Enes Kanter,23:37,21.7,20.0,25.0,0.0,16.7,0.0,0.0,37.5,39.1,38.7,0.0,16.7,50.0,0.0,0.0,11.1,20.0,16.7
02/11/2016,@Clippers,Anthony Morrow,09:43,13.1,14.3,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,25.0,0.0,11.1
02/11/2016,@Clippers,Kyle Singler,04:44,16.8,33.3,20.0,0.0,50.0,0.0,0.0,0.0,33.3,25.0,0.0,0.0,0.0,100,0.0,0.0,0.0,25.0
02/11/2016,@Clippers,Joffrey Lauvergne,17:09,4.8,8.3,3.6,0.0,0.0,20.0,22.2,25.0,21.4,22.2,60.0,0.0,0.0,0.0,0.0,0.0,22.2,10.0
02/11/2016,@Clippers,Semaj Christon,15:21,26.8,30.0,28.0,0.0,0.0,0.0,0.0,25.0,8.3,12.5,0.0,33.3,0.0,0.0,100,75.0,0.0,25.0
02/11/2016,@Clippers,Jerami Grant,17:34,21.4,16.7,20.7,0.0,0.0,40.0,44.4,0.0,12.5,10.5,0.0,12.5,0.0,100,50.0,14.3,30.0,20.0
02/11/2016,@Clippers,Nick Collison,07:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,22.2,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/11/2016,@Clippers,Alex Abrines,07:54,23.6,33.3,20.0,100,50.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,30.0
30/10/2016,Lakers,Andre Roberson,30:03:00,10.2,14.8,11.3,0.0,14.3,0.0,16.7,0.0,21.7,16.7,15.8,0.0,14.3,25.0,0.0,0.0,7.7,11.1
30/10/2016,Lakers,Domantas Sabonis,06:48,6.1,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,50.0,0.0,100,0.0,0.0
30/10/2016,Lakers,Steven Adams,29:34:00,19.9,20.7,19.4,0.0,0.0,28.6,22.2,42.9,40.9,41.4,9.1,22.2,37.5,50.0,50.0,13.3,30.0,19.2
30/10/2016,Lakers,Victor Oladipo,38:22:00,24.8,19.4,27.0,42.9,38.9,23.1,18.8,0.0,4.0,3.0,18.2,17.6,6.7,0.0,0.0,17.6,20.0,21.7
30/10/2016,Lakers,Russell Westbrook,33:39:00,35.6,33.3,29.6,71.4,30.0,66.7,66.7,50.0,28.0,33.3,66.7,63.6,14.3,25.0,50.0,20.0,50.0,40.2
30/10/2016,Lakers,Ersan Ilyasova,25:41:00,11.4,0.0,10.7,0.0,27.8,0.0,0.0,16.7,29.4,26.1,0.0,15.4,10.0,33.3,0.0,20.0,0.0,0.0
30/10/2016,Lakers,Enes Kanter,21:56,23.2,42.1,26.8,0.0,10.0,0.0,0.0,20.0,27.8,26.1,0.0,16.7,0.0,0.0,0.0,20.0,28.6,34.8
30/10/2016,Lakers,Kyle Singler,18:11,11.0,12.5,9.1,0.0,12.5,0.0,0.0,33.3,7.7,12.5,0.0,20.0,14.3,0.0,0.0,37.5,0.0,10.3
30/10/2016,Lakers,Semaj Christon,20:05,14.8,11.1,17.1,33.3,11.1,0.0,10.0,0.0,0.0,0.0,25.0,9.1,25.0,0.0,0.0,10.0,11.1,10.9
30/10/2016,Lakers,Joffrey Lauvergne,07:55,11.6,12.5,15.4,0.0,50.0,0.0,0.0,0.0,33.3,33.3,14.3,0.0,50.0,0.0,0.0,33.3,0.0,9.1
30/10/2016,Lakers,Anthony Morrow,05:57,33.3,37.5,38.5,0.0,33.3,0.0,0.0,0.0,0.0,0.0,14.3,0.0,100,0.0,0.0,25.0,0.0,35.3
30/10/2016,Lakers,Alex Abrines,01:49,44.6,100,50.0,0.0,0.0,100,60.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,66.7,100
28/10/2016,Suns,Andre Roberson,39:45:00,5.9,9.7,5.6,20.0,5.9,8.0,6.7,0.0,39.3,30.6,0.0,6.7,50.0,50.0,0.0,25.0,4.8,9.8
28/10/2016,Suns,Domantas Sabonis,17:29,16.0,30.8,18.8,0.0,0.0,0.0,0.0,0.0,30.8,22.2,0.0,16.7,0.0,0.0,0.0,33.3,0.0,22.9
28/10/2016,Suns,Steven Adams,39:42:00,15.2,10.7,11.3,0.0,0.0,14.3,11.1,54.5,12.5,23.3,0.0,33.3,14.3,0.0,0.0,11.1,23.8,11.4
28/10/2016,Suns,Victor Oladipo,43:42:00,22.1,25.0,22.4,50.0,33.3,30.0,24.1,9.1,10.5,10.2,20.0,20.0,28.6,33.3,0.0,10.5,18.2,26.9
28/10/2016,Suns,Russell Westbrook,45:19:00,49.8,48.6,53.0,40.0,50.0,55.6,58.8,25.0,28.6,27.7,90.9,27.8,20.0,0.0,0.0,13.6,52.0,50.0
28/10/2016,Suns,Ersan Ilyasova,16:15,11.7,12.5,9.7,33.3,22.2,0.0,0.0,0.0,41.7,31.3,0.0,33.3,20.0,0.0,0.0,25.0,10.0,11.4
28/10/2016,Suns,Kyle Singler,32:51:00,6.8,7.1,9.4,0.0,25.0,0.0,0.0,0.0,10.3,7.5,0.0,0.0,0.0,0.0,0.0,14.3,4.5,4.9
28/10/2016,Suns,Enes Kanter,12:16,26.6,14.3,22.2,0.0,0.0,66.7,80.0,50.0,10.0,16.7,0.0,22.2,0.0,0.0,50.0,75.0,33.3,22.2
28/10/2016,Suns,Semaj Christon,11:13,21.3,12.5,20.0,0.0,0.0,0.0,33.3,25.0,7.7,11.8,0.0,20.0,0.0,100,100,0.0,20.0,11.1
28/10/2016,Suns,Joffrey Lauvergne,06:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,28.6,50.0,0.0,0.0,0.0,0.0,66.7,25.0,0.0
26/10/2016,@76ers,Andre Roberson,31:51:00,4.8,0.0,3.1,0.0,0.0,8.3,22.2,25.0,16.7,18.4,23.1,0.0,33.3,50.0,0.0,21.4,17.6,1.4
26/10/2016,@76ers,Domantas Sabonis,16:21,13.1,18.2,15.6,100,50.0,0.0,0.0,0.0,33.3,26.7,0.0,0.0,0.0,0.0,50.0,33.3,0.0,20.8
26/10/2016,@76ers,Steven Adams,35:33:00,21.8,23.3,22.9,0.0,0.0,13.3,9.1,22.2,9.1,11.9,6.7,28.6,50.0,0.0,16.7,25.0,22.2,20.3
26/10/2016,@76ers,Victor Oladipo,26:03:00,31.9,22.2,32.0,0.0,38.5,20.0,20.0,33.3,12.5,16.7,14.3,42.9,0.0,50.0,50.0,16.7,23.1,20.4
26/10/2016,@76ers,Russell Westbrook,36:23:00,31.8,36.7,29.6,25.0,11.8,60.0,50.0,11.1,33.3,28.6,60.0,28.6,0.0,0.0,20.0,11.8,36.8,40.5
26/10/2016,@76ers,Ersan Ilyasova,20:03,14.6,25.0,17.9,50.0,41.7,0.0,0.0,25.0,25.0,25.0,14.3,0.0,33.3,0.0,0.0,10.0,25.0,22.2
26/10/2016,@76ers,Kyle Singler,21:31,15.2,5.3,14.3,33.3,45.5,18.2,15.4,0.0,6.3,4.3,0.0,25.0,0.0,0.0,16.7,16.7,11.1,9.6
26/10/2016,@76ers,Enes Kanter,23:60,27.6,33.3,29.8,0.0,0.0,27.3,28.6,50.0,36.8,41.4,0.0,0.0,100,50.0,42.9,21.4,20.0,30.4
26/10/2016,@76ers,Semaj Christon,14:51,14.4,18.2,17.2,0.0,16.7,0.0,0.0,0.0,12.5,7.7,80.0,0.0,0.0,0.0,0.0,12.5,0.0,13.3
26/10/2016,@76ers,Alex Abrines,13:24,12.6,8.3,7.7,33.3,25.0,0.0,0.0,0.0,11.1,7.7,0.0,66.7,0.0,0.0,0.0,50.0,0.0,9.4